open_time,open,high,low,close,volume
2026-01-21 14:30:00,89594.54,89993.88,89482.8,89670.01,426.28164
2026-01-21 14:45:00,89670.0,89942.85,89368.76,89805.43,291.41228
2026-01-21 15:00:00,89805.43,90368.0,89759.59,90344.43,386.67953
2026-01-21 15:15:00,90344.42,90574.0,89992.46,90013.52,345.32022
2026-01-21 15:30:00,90013.52,90196.4,89850.0,90113.2,189.02099
2026-01-21 15:45:00,90113.19,90377.0,89970.75,90288.04,153.2398
2026-01-21 16:00:00,90288.04,90360.0,89742.57,89742.57,203.07419
2026-01-21 16:15:00,89742.58,89820.3,89270.12,89584.1,313.31148
2026-01-21 16:30:00,89584.1,89584.11,88120.01,88157.41,678.63345
2026-01-21 16:45:00,88157.41,88673.54,87590.0,87602.4,880.90654
2026-01-21 17:00:00,87602.39,88115.86,87272.27,87323.05,800.21139
2026-01-21 17:15:00,87323.04,87876.75,87263.53,87780.0,401.22065
2026-01-21 17:30:00,87780.01,88156.47,87500.0,87925.56,324.77956
2026-01-21 17:45:00,87925.57,88057.87,87835.9,87932.38,291.86415
2026-01-21 18:00:00,87932.37,88081.34,87585.05,87905.8,210.27416
2026-01-21 18:15:00,87905.81,88050.0,87843.95,88015.67,132.54196
2026-01-21 18:30:00,88015.91,88244.17,87946.79,88124.56,208.00572
2026-01-21 18:45:00,88124.56,88657.23,88116.36,88485.43,192.56377
2026-01-21 19:00:00,88485.43,88643.98,88280.55,88400.01,183.1036
2026-01-21 19:15:00,88400.02,89737.05,88369.18,89646.66,452.08722
2026-01-21 19:30:00,89646.66,90175.14,89509.5,90039.21,674.93027
2026-01-21 19:45:00,90039.92,90450.0,89900.0,90355.56,477.69376
2026-01-21 20:00:00,90355.56,90377.0,89731.0,89912.7,257.39563
2026-01-21 20:15:00,89912.71,89917.99,89392.0,89743.32,286.90507
2026-01-21 20:30:00,89743.32,90023.7,89600.25,89904.01,165.65073
2026-01-21 20:45:00,89904.0,90228.92,89896.22,90214.01,389.38384
2026-01-21 21:00:00,90214.02,90214.02,89950.36,90105.01,158.35934
2026-01-21 21:15:00,90105.0,90339.58,90050.0,90072.26,104.58755
2026-01-21 21:30:00,90072.25,90261.84,90071.57,90258.82,94.57977
2026-01-21 21:45:00,90258.83,90274.75,90150.88,90249.18,71.17732
2026-01-21 22:00:00,90249.18,90377.0,90204.21,90217.74,139.56034
2026-01-21 22:15:00,90217.73,90229.22,89946.08,89992.91,110.40741
2026-01-21 22:30:00,89992.92,90103.94,89908.02,89962.36,66.57495
2026-01-21 22:45:00,89962.37,90010.13,89752.38,89763.51,97.72621
2026-01-21 23:00:00,89763.51,90212.89,89712.8,90190.48,149.34673
2026-01-21 23:15:00,90190.48,90190.48,89881.65,90030.34,111.13591
2026-01-21 23:30:00,90030.34,90030.34,89547.88,89547.89,118.12811
2026-01-21 23:45:00,89547.89,89620.0,89344.98,89454.73,146.07345
2026-01-22 00:00:00,89454.73,89735.97,89454.72,89710.4,118.37141
2026-01-22 00:15:00,89710.4,89900.0,89600.25,89839.15,133.28307
2026-01-22 00:30:00,89839.14,90010.62,89839.14,89939.99,81.77968
2026-01-22 00:45:00,89939.99,90032.5,89867.85,89908.49,60.78709
2026-01-22 01:00:00,89908.5,90116.01,89826.38,90006.25,106.43078
2026-01-22 01:15:00,90006.25,90198.51,90000.0,90135.07,102.31071
2026-01-22 01:30:00,90135.06,90194.0,89924.77,89992.84,71.70708
2026-01-22 01:45:00,89992.84,90173.98,89952.41,90113.19,60.87872
2026-01-22 02:00:00,90113.2,90183.97,90036.0,90183.96,87.73195
2026-01-22 02:15:00,90183.97,90359.99,90148.71,90291.83,163.45213
2026-01-22 02:30:00,90291.82,90291.82,90052.23,90115.45,55.07276
2026-01-22 02:45:00,90115.46,90115.46,89851.03,89938.3,130.30262
2026-01-22 03:00:00,89938.3,90166.67,89938.3,90100.6,151.66005
2026-01-22 03:15:00,90100.6,90100.6,89841.59,89936.49,80.45987
2026-01-22 03:30:00,89936.49,89936.49,89702.84,89839.29,123.25587
2026-01-22 03:45:00,89839.28,89899.99,89816.38,89899.51,34.32544
2026-01-22 04:00:00,89899.51,89982.47,89829.23,89876.77,96.88561
2026-01-22 04:15:00,89876.76,89987.75,89826.67,89975.96,64.21583
2026-01-22 04:30:00,89975.95,90023.19,89900.98,89998.6,52.65565
2026-01-22 04:45:00,89998.59,90076.77,89978.3,89998.91,113.25313
2026-01-22 05:00:00,89998.91,90075.8,89988.14,90045.97,37.80782
2026-01-22 05:15:00,90045.97,90051.65,89966.31,89977.81,39.09221
2026-01-22 05:30:00,89977.81,90045.65,89928.09,90010.62,71.22546
2026-01-22 05:45:00,90010.61,90044.0,89930.12,90026.3,53.47898
2026-01-22 06:00:00,90026.3,90130.0,89900.0,90037.83,85.72391
2026-01-22 06:15:00,90037.82,90086.0,89984.4,90004.63,46.7428
2026-01-22 06:30:00,90004.63,90199.0,89998.57,90157.99,78.70887
2026-01-22 06:45:00,90158.0,90215.79,90150.89,90172.11,62.93454
2026-01-22 07:00:00,90172.12,90196.99,90053.19,90062.21,70.69055
2026-01-22 07:15:00,90062.2,90086.06,89930.0,89971.71,71.79539
2026-01-22 07:30:00,89971.72,89983.27,89900.05,89943.22,149.37589
2026-01-22 07:45:00,89943.22,89956.84,89802.0,89818.79,119.08604
2026-01-22 08:00:00,89818.79,89968.28,89770.0,89770.01,76.32565
2026-01-22 08:15:00,89770.0,89939.49,89760.0,89876.05,49.07684
2026-01-22 08:30:00,89876.05,89900.0,89777.41,89821.16,72.13714
2026-01-22 08:45:00,89821.16,89959.77,89802.76,89920.16,43.96984
2026-01-22 09:00:00,89920.16,90060.0,89883.8,90043.69,62.47698
2026-01-22 09:15:00,90043.7,90073.85,89954.85,89993.25,62.10589
2026-01-22 09:30:00,89993.24,90113.43,89950.33,90103.24,68.95277
2026-01-22 09:45:00,90103.24,90113.0,90020.38,90033.02,41.86107
2026-01-22 10:00:00,90033.02,90049.99,89960.0,90031.11,54.60653
2026-01-22 10:15:00,90031.11,90099.13,89980.0,90029.37,137.36611
2026-01-22 10:30:00,90029.37,90066.62,90011.17,90058.5,57.27139
2026-01-22 10:45:00,90058.49,90101.83,90020.37,90078.77,58.51428
2026-01-22 11:00:00,90078.76,90150.0,89940.02,89987.17,84.96423
2026-01-22 11:15:00,89987.17,90027.35,89911.99,89952.81,71.29108
2026-01-22 11:30:00,89952.81,90027.66,89897.87,89983.47,101.59941
2026-01-22 11:45:00,89983.47,90080.57,89909.51,89941.26,83.38718
2026-01-22 12:00:00,89941.26,90049.7,89873.09,90008.46,113.05787
2026-01-22 12:15:00,90008.46,90044.16,89988.0,90020.02,50.22468
2026-01-22 12:30:00,90020.02,90099.99,89989.34,90037.83,46.53166
2026-01-22 12:45:00,90037.82,90054.29,89988.3,90021.09,40.60491
2026-01-22 13:00:00,90021.09,90053.12,90000.0,90053.07,39.97235
2026-01-22 13:15:00,90053.08,90200.0,90053.03,90197.16,113.10858
2026-01-22 13:30:00,90197.17,90340.0,89553.34,89622.76,421.7451
2026-01-22 13:45:00,89622.76,89733.84,89478.92,89619.81,226.15824
2026-01-22 14:00:00,89619.81,89702.85,89415.62,89702.84,184.52953
2026-01-22 14:15:00,89702.85,89702.85,89361.31,89574.08,149.47818
2026-01-22 14:30:00,89574.09,89742.67,89146.9,89486.1,422.19645
2026-01-22 14:45:00,89486.11,89511.63,89039.78,89088.59,375.83229
2026-01-22 15:00:00,89088.6,89383.15,89007.51,89258.84,258.25255
2026-01-22 15:15:00,89258.84,89369.77,88620.75,88658.05,470.58469
2026-01-22 15:30:00,88658.05,89180.49,88515.37,89150.07,381.56219
2026-01-22 15:45:00,89150.07,89445.24,88945.3,89000.01,218.41738
2026-01-22 16:00:00,89000.0,89200.0,88765.0,88843.79,230.68602
2026-01-22 16:15:00,88843.79,89195.63,88676.95,88992.1,202.76584
2026-01-22 16:30:00,88992.1,89130.89,88774.31,88972.45,243.24154
2026-01-22 16:45:00,88972.44,89270.0,88900.0,89054.06,144.17975
2026-01-22 17:00:00,89054.07,89439.98,89024.55,89228.33,200.79741
2026-01-22 17:15:00,89228.33,89431.17,89058.99,89148.33,119.41162
2026-01-22 17:30:00,89148.33,89289.83,89083.19,89230.71,85.74921
2026-01-22 17:45:00,89230.71,89616.04,89230.71,89550.01,130.55591
2026-01-22 18:00:00,89550.0,89615.38,89384.61,89474.03,134.1907
2026-01-22 18:15:00,89474.03,89797.5,89463.56,89616.04,164.70516
2026-01-22 18:30:00,89616.03,89767.34,89593.21,89668.6,75.11648
2026-01-22 18:45:00,89668.61,89715.61,89301.9,89333.94,83.14319
2026-01-22 19:00:00,89333.93,89460.0,89114.48,89399.12,143.60296
2026-01-22 19:15:00,89399.11,89577.96,89303.0,89504.99,74.77704
2026-01-22 19:30:00,89504.99,89880.0,89485.92,89845.71,112.96282
2026-01-22 19:45:00,89845.71,89924.46,89624.13,89777.9,158.52161
2026-01-22 20:00:00,89777.89,89924.0,89697.99,89924.0,122.14617
2026-01-22 20:15:00,89923.99,89946.13,89564.44,89574.44,72.74936
2026-01-22 20:30:00,89574.44,89713.26,89468.75,89507.7,68.21446
2026-01-22 20:45:00,89507.7,89552.86,89398.87,89409.72,75.71703
2026-01-22 21:00:00,89409.73,89625.4,89384.0,89540.01,61.51952
2026-01-22 21:15:00,89540.01,89669.21,89540.0,89571.54,68.93792
2026-01-22 21:30:00,89571.54,89600.0,89392.01,89392.01,68.59455
2026-01-22 21:45:00,89392.0,89392.0,89238.32,89268.66,73.72608
2026-01-22 22:00:00,89268.66,89566.0,89140.13,89490.7,113.00019
2026-01-22 22:15:00,89490.71,89520.0,89359.48,89422.77,64.0641
2026-01-22 22:30:00,89422.78,89422.78,89167.43,89265.5,74.15074
2026-01-22 22:45:00,89265.5,89375.54,89265.5,89346.99,43.76773
2026-01-22 23:00:00,89346.99,89375.78,89170.74,89302.4,62.87777
2026-01-22 23:15:00,89302.4,89509.97,89296.43,89440.0,56.52717
2026-01-22 23:30:00,89440.01,89583.62,89404.76,89505.7,46.82212
2026-01-22 23:45:00,89505.7,89559.68,89501.17,89559.67,34.6378
2026-01-23 00:00:00,89559.68,89559.68,89450.48,89537.0,41.47779
2026-01-23 00:15:00,89537.0,89638.84,89535.13,89615.71,88.53988
2026-01-23 00:30:00,89615.7,89623.85,89512.0,89552.51,46.21598
2026-01-23 00:45:00,89552.51,89609.04,89520.0,89520.01,49.56478
2026-01-23 01:00:00,89520.01,89677.35,89520.01,89607.82,77.56609
2026-01-23 01:15:00,89607.82,89693.17,89607.82,89693.16,45.82468
2026-01-23 01:30:00,89693.17,89866.64,89641.42,89827.81,103.04698
2026-01-23 01:45:00,89827.81,89939.39,89772.92,89939.38,55.13451
2026-01-23 02:00:00,89939.39,89979.97,89797.74,89950.34,185.95406
2026-01-23 02:15:00,89950.33,89950.34,89740.18,89769.13,76.553
2026-01-23 02:30:00,89769.14,89832.34,89757.06,89788.7,71.1051
2026-01-23 02:45:00,89788.71,89817.78,89655.41,89663.48,42.07393
2026-01-23 03:00:00,89663.47,89805.44,89646.18,89805.44,63.71484
2026-01-23 03:15:00,89805.44,89908.03,89805.43,89897.74,72.11473
2026-01-23 03:30:00,89897.75,89924.78,89805.43,89894.28,52.06683
2026-01-23 03:45:00,89894.29,89924.78,89853.81,89924.78,73.18788
2026-01-23 04:00:00,89924.78,90076.92,89871.73,90076.9,174.65713
2026-01-23 04:15:00,90076.9,90088.94,89957.55,89985.48,112.07956
2026-01-23 04:30:00,89985.48,90038.58,89910.0,89983.04,66.08143
2026-01-23 04:45:00,89983.04,90036.57,89965.42,89965.42,78.10451
2026-01-23 05:00:00,89965.43,89969.02,89851.04,89886.16,78.56857
2026-01-23 05:15:00,89886.17,89886.17,89528.88,89646.22,130.74893
2026-01-23 05:30:00,89646.22,89702.85,89618.22,89643.52,53.13131
2026-01-23 05:45:00,89643.53,89678.52,89473.99,89616.03,98.43849
2026-01-23 06:00:00,89616.04,89799.36,89552.73,89733.5,162.03107
2026-01-23 06:15:00,89733.51,89758.88,89400.0,89473.16,102.84879
2026-01-23 06:30:00,89473.16,89661.96,89473.16,89655.74,90.01623
2026-01-23 06:45:00,89655.73,89658.81,89497.66,89509.59,95.27028
2026-01-23 07:00:00,89509.59,89573.24,89474.0,89550.59,135.03142
2026-01-23 07:15:00,89550.59,89686.4,89550.59,89642.22,70.27044
2026-01-23 07:30:00,89642.22,89685.43,89542.97,89580.98,137.25377
2026-01-23 07:45:00,89580.97,89622.0,89447.52,89549.45,145.18564
2026-01-23 08:00:00,89549.45,89632.18,89490.0,89552.21,85.23281
2026-01-23 08:15:00,89552.21,89569.03,89327.33,89332.78,128.52161
2026-01-23 08:30:00,89332.79,89398.99,89133.35,89359.76,226.71993
2026-01-23 08:45:00,89359.77,89424.95,89183.99,89221.46,103.71798
2026-01-23 09:00:00,89221.46,89388.71,89206.0,89238.57,79.83678
2026-01-23 09:15:00,89238.56,89238.57,89010.77,89165.65,166.80784
2026-01-23 09:30:00,89165.65,89182.81,88908.83,89009.73,200.30988
2026-01-23 09:45:00,89009.74,89010.01,88897.81,88977.72,185.41258
2026-01-23 10:00:00,88977.72,89083.29,88860.44,89049.83,79.78224
2026-01-23 10:15:00,89049.84,89132.58,89000.46,89103.0,59.89308
2026-01-23 10:30:00,89102.99,89133.38,88977.31,89127.97,90.52575
2026-01-23 10:45:00,89127.96,89160.74,89020.1,89046.49,104.26685
2026-01-23 11:00:00,89046.49,89244.86,89000.0,89222.89,172.87999
2026-01-23 11:15:00,89222.88,89275.96,89204.84,89219.99,129.41518
2026-01-23 11:30:00,89219.99,89355.51,89219.99,89249.2,117.67911
2026-01-23 11:45:00,89249.2,89274.69,89164.97,89202.48,61.6861
2026-01-23 12:00:00,89202.47,89248.6,89160.01,89160.01,50.93924
2026-01-23 12:15:00,89160.01,89182.98,89125.18,89163.52,48.04799
2026-01-23 12:30:00,89163.51,89241.27,89099.2,89241.26,45.33963
2026-01-23 12:45:00,89241.27,89383.09,89241.26,89267.83,75.39228
2026-01-23 13:00:00,89267.83,89419.88,89237.65,89407.15,105.10216
2026-01-23 13:15:00,89407.15,89426.92,89256.59,89257.43,95.78898
2026-01-23 13:30:00,89257.43,89355.21,89247.44,89355.2,45.77988
2026-01-23 13:45:00,89355.21,89450.18,89310.32,89350.81,51.09208
2026-01-23 14:00:00,89350.8,89472.55,89254.23,89459.29,86.17337
2026-01-23 14:15:00,89459.29,89702.85,89430.21,89685.93,241.30274
2026-01-23 14:30:00,89685.92,89733.71,88663.65,88965.48,633.74605
2026-01-23 14:45:00,88965.49,89133.38,88684.08,89017.85,279.5446
2026-01-23 15:00:00,89017.85,89189.9,88763.76,88821.92,224.68151
2026-01-23 15:15:00,88821.91,89279.02,88578.36,88979.61,296.11633
2026-01-23 15:30:00,88979.61,89284.47,88933.79,89259.98,182.27379
2026-01-23 15:45:00,89259.97,89865.53,89259.95,89761.61,375.61262
2026-01-23 16:00:00,89761.61,89969.16,89637.89,89752.27,322.66382
2026-01-23 16:15:00,89752.27,89762.18,89518.0,89575.45,168.34599
2026-01-23 16:30:00,89575.46,90422.0,89489.0,90269.66,422.75513
2026-01-23 16:45:00,90269.65,90490.06,90122.76,90124.85,352.96012
2026-01-23 17:00:00,90124.86,90200.0,89978.4,90199.99,154.2487
2026-01-23 17:15:00,90199.99,90981.99,90199.99,90981.99,402.41101
2026-01-23 17:30:00,90981.98,91224.99,90769.23,90831.33,466.33567
2026-01-23 17:45:00,90831.33,91054.5,90565.6,90600.0,323.60294
2026-01-23 18:00:00,90600.0,91039.75,90449.42,90743.61,272.70373
2026-01-23 18:15:00,90743.62,90958.42,90640.36,90871.84,125.87485
2026-01-23 18:30:00,90871.83,91025.0,90718.89,90738.0,179.20217
2026-01-23 18:45:00,90737.99,90738.0,90505.86,90530.45,120.67341
2026-01-23 19:00:00,90530.44,90534.59,90224.94,90278.0,242.87822
2026-01-23 19:15:00,90278.0,90286.01,89756.41,89845.83,520.97386
2026-01-23 19:30:00,89845.82,89886.45,89612.01,89879.79,243.46245
2026-01-23 19:45:00,89879.8,90020.0,89728.92,89982.79,111.68398
2026-01-23 20:00:00,89982.79,90156.06,89856.8,90119.01,147.41591
2026-01-23 20:15:00,90119.02,90135.2,89812.7,89814.37,102.44544
2026-01-23 20:30:00,89814.38,89814.38,89263.64,89422.27,335.17421
2026-01-23 20:45:00,89422.26,89569.58,89200.68,89503.68,332.6916
2026-01-23 21:00:00,89503.67,89691.18,89437.77,89605.43,142.61398
2026-01-23 21:15:00,89605.43,89680.0,89477.84,89600.26,46.30724
2026-01-23 21:30:00,89600.25,89617.94,89402.25,89438.01,39.26106
2026-01-23 21:45:00,89438.02,89476.0,89317.0,89349.99,80.25482
2026-01-23 22:00:00,89349.99,89752.45,89335.35,89622.5,153.10284
2026-01-23 22:15:00,89622.5,89743.07,89591.1,89712.22,70.7294
2026-01-23 22:30:00,89712.23,89737.11,89587.03,89587.03,120.1853
2026-01-23 22:45:00,89587.03,89647.58,89554.83,89624.61,62.17768
2026-01-23 23:00:00,89624.6,89624.6,89520.88,89576.22,39.03443
2026-01-23 23:15:00,89576.22,89594.0,89505.29,89562.0,36.22456
2026-01-23 23:30:00,89562.0,89578.36,89517.09,89517.1,30.76386
2026-01-23 23:45:00,89517.09,89631.0,89472.13,89600.26,45.85122
2026-01-24 00:00:00,89600.26,89625.41,89509.5,89509.51,21.9074
2026-01-24 00:15:00,89509.5,89570.91,89457.87,89457.87,24.51084
2026-01-24 00:30:00,89457.87,89547.08,89452.78,89481.82,52.89132
2026-01-24 00:45:00,89481.82,89484.35,89424.39,89452.83,31.4778
2026-01-24 01:00:00,89452.83,89516.69,89450.58,89515.93,30.45153
2026-01-24 01:15:00,89515.93,89588.72,89498.26,89574.23,32.04997
2026-01-24 01:30:00,89574.22,89574.22,89469.11,89540.39,29.65752
2026-01-24 01:45:00,89540.4,89550.25,89514.63,89550.24,26.68513
2026-01-24 02:00:00,89550.24,89664.01,89550.24,89621.67,39.62519
2026-01-24 02:15:00,89621.66,89675.0,89601.31,89617.41,25.14697
2026-01-24 02:30:00,89617.41,89686.57,89607.18,89686.57,28.2289
2026-01-24 02:45:00,89686.56,89722.57,89657.31,89702.85,49.98626
2026-01-24 03:00:00,89702.85,89885.56,89670.88,89873.32,85.83388
2026-01-24 03:15:00,89873.32,89957.39,89786.8,89936.25,122.40033
2026-01-24 03:30:00,89936.26,89936.26,89791.44,89834.34,54.26966
2026-01-24 03:45:00,89834.34,89836.32,89740.0,89770.02,105.8539
2026-01-24 04:00:00,89770.03,89831.62,89763.42,89803.43,52.24819
2026-01-24 04:15:00,89803.42,89813.3,89709.08,89723.13,40.37084
2026-01-24 04:30:00,89723.14,89770.89,89723.13,89759.67,47.45477
2026-01-24 04:45:00,89759.67,89853.38,89742.87,89829.35,27.91288
2026-01-24 05:00:00,89829.36,89849.78,89790.0,89829.1,44.40787
2026-01-24 05:15:00,89829.1,89848.64,89813.16,89816.12,15.93686
2026-01-24 05:30:00,89816.12,89816.13,89754.08,89761.89,26.17402
2026-01-24 05:45:00,89761.9,89782.55,89751.21,89775.2,25.50871
2026-01-24 06:00:00,89775.2,89784.88,89723.57,89744.49,144.70345
2026-01-24 06:15:00,89744.49,89744.49,89602.22,89649.99,157.46485
2026-01-24 06:30:00,89649.99,89677.51,89642.7,89671.76,56.51842
2026-01-24 06:45:00,89671.75,89673.91,89649.32,89649.32,61.55314
2026-01-24 07:00:00,89649.33,89657.77,89630.0,89657.77,27.32463
2026-01-24 07:15:00,89657.77,89657.77,89572.81,89604.88,114.51992
2026-01-24 07:30:00,89604.89,89657.77,89600.0,89657.76,26.92023
2026-01-24 07:45:00,89657.76,89692.31,89601.28,89620.1,85.92831
2026-01-24 08:00:00,89620.11,89641.44,89583.02,89615.86,76.83525
2026-01-24 08:15:00,89615.87,89615.87,89615.85,89615.86,13.76787
2026-01-24 08:30:00,89615.85,89663.22,89615.85,89663.22,36.68226
2026-01-24 08:45:00,89663.21,89686.43,89634.19,89660.88,63.00551
2026-01-24 09:00:00,89660.88,89660.88,89620.0,89640.45,22.37648
2026-01-24 09:15:00,89640.45,89640.45,89610.2,89620.68,20.24079
2026-01-24 09:30:00,89620.69,89620.69,89600.0,89613.66,67.20172
2026-01-24 09:45:00,89613.66,89613.66,89600.0,89600.0,16.79438
2026-01-24 10:00:00,89600.01,89654.79,89600.0,89629.18,26.19038
2026-01-24 10:15:00,89629.18,89629.19,89620.42,89620.42,9.21191
2026-01-24 10:30:00,89620.43,89626.71,89577.97,89602.24,28.52407
2026-01-24 10:45:00,89602.23,89632.57,89602.23,89626.8,18.6625
2026-01-24 11:00:00,89626.79,89626.8,89610.04,89610.05,22.97882
2026-01-24 11:15:00,89610.04,89654.85,89610.04,89633.87,36.65687
2026-01-24 11:30:00,89633.87,89676.26,89622.48,89654.25,32.69698
2026-01-24 11:45:00,89654.24,89654.25,89595.4,89595.4,21.77
2026-01-24 12:00:00,89595.41,89595.41,89541.55,89541.56,39.84299
2026-01-24 12:15:00,89541.56,89560.39,89541.56,89549.99,24.94594
2026-01-24 12:30:00,89549.99,89583.4,89486.87,89535.99,69.44825
2026-01-24 12:45:00,89536.0,89537.82,89523.13,89537.82,44.83827
2026-01-24 13:00:00,89537.82,89537.82,89527.24,89535.59,24.72971
2026-01-24 13:15:00,89535.58,89540.44,89532.29,89532.3,53.38858
2026-01-24 13:30:00,89532.29,89536.77,89521.1,89536.76,20.08414
2026-01-24 13:45:00,89536.77,89536.77,89368.21,89368.22,58.50647
2026-01-24 14:00:00,89368.22,89491.35,89171.75,89473.86,191.91416
2026-01-24 14:15:00,89473.87,89473.87,89433.08,89472.83,40.16471
2026-01-24 14:30:00,89472.84,89512.05,89443.25,89500.01,50.51
2026-01-24 14:45:00,89500.01,89500.01,89450.01,89450.03,64.07077
2026-01-24 15:00:00,89450.03,89492.14,89432.36,89470.53,152.52953
2026-01-24 15:15:00,89470.52,89470.53,89390.0,89394.43,108.91175
2026-01-24 15:30:00,89394.42,89429.75,89332.51,89347.13,38.09207
2026-01-24 15:45:00,89347.14,89353.4,89263.64,89275.77,34.93782
2026-01-24 16:00:00,89275.77,89369.79,89190.97,89247.79,120.67144
2026-01-24 16:15:00,89247.79,89268.62,89162.08,89260.0,44.14675
2026-01-24 16:30:00,89260.0,89264.0,89189.92,89219.99,26.9184
2026-01-24 16:45:00,89219.99,89316.37,89183.56,89290.01,43.3237
2026-01-24 17:00:00,89290.01,89395.08,89252.93,89371.88,44.84456
2026-01-24 17:15:00,89371.89,89414.38,89341.38,89406.69,24.58142
2026-01-24 17:30:00,89406.69,89406.69,89333.53,89333.53,43.84514
2026-01-24 17:45:00,89333.53,89406.51,89316.71,89406.5,21.87296
2026-01-24 18:00:00,89406.5,89416.0,89382.05,89415.99,24.17975
2026-01-24 18:15:00,89416.0,89430.0,89398.27,89426.69,21.59484
2026-01-24 18:30:00,89426.7,89461.4,89412.73,89412.73,25.08367
2026-01-24 18:45:00,89412.74,89427.31,89395.22,89395.23,13.54627
2026-01-24 19:00:00,89395.22,89395.23,89316.98,89316.98,13.69114
2026-01-24 19:15:00,89316.99,89316.99,89276.58,89296.03,23.08061
